Edge type	Query	Target Species	SC	Scores for target Species to SC	Connected SC	Connection score	Scores for SC to target Species
textmining	205437	114515	YJR158W	388	YDR536W	90	361
textmining	205437	3320	YJR158W	388	YDR148C	162	476
textmining	205437	299000	YJR158W	388	YEL021W	111	322
textmining	205437	73436	YJR158W	388	YNL117W	194	669
textmining	205437	70534	YJR158W	388	YBR218C	195	1629
textmining	205437	97474	YJR158W	388	YBR218C	195	1629
textmining	205437	3625	YJR158W	388	YJR160C	338	429
textmining	205437	154956	YJR158W	388	YJR160C	338	429
textmining	205437	89060	YJR158W	388	YJR160C	338	429
textmining	205437	76198	YJR158W	388	YJR160C	338	429
textmining	205437	31096	YJR158W	388	YJR160C	338	429
textmining	205437	82322	YJR158W	388	YJR160C	338	429
textmining	205437	73112	YJR158W	388	YJR160C	338	429
textmining	205437	52540	YJR158W	388	YKL216W	94	59
textmining	205437	111832	YJR158W	388	YDR009W	260	417
textmining	205437	2275	YJR158W	388	YJL034W	90	969
textmining	205437	6983	YJR158W	388	YJR096W	143	258
textmining	205437	6746	YJR158W	388	YGR194C	195	417
textmining	205437	102591	YJR158W	388	YNR002C	339	244
textmining	205437	74905	YJR158W	388	YBR153W	93	143
textmining	205437	75322	YJR158W	388	YCR012W	194	560
textmining	205437	3625	YJR158W	388	YGR289C	338	429
textmining	205437	154956	YJR158W	388	YGR289C	338	429
textmining	205437	89060	YJR158W	388	YGR289C	338	429
textmining	205437	76198	YJR158W	388	YGR289C	338	429
textmining	205437	31096	YJR158W	388	YGR289C	338	429
textmining	205437	82322	YJR158W	388	YGR289C	338	429
textmining	205437	73112	YJR158W	388	YGR289C	338	429
textmining	205437	3128	YJR158W	388	YBR117C	148	909
textmining	205437	93245	YJR158W	388	YJL030W	48	207
textmining	205437	68269	YJR158W	388	YNR074C	291	111
textmining	205437	113845	YJR158W	388	YNR074C	291	111
textmining	205437	4158	YJR158W	388	YDL090C	93	256
textmining	205437	72834	YJR158W	388	YNL334C	96	143
textmining	205437	282	YJR158W	388	YGL157W	133	229
textmining	205437	52874	YJR158W	388	YJL141C	44	531
textmining	205437	73771	YJR158W	388	YJL141C	44	531
textmining	205437	75007	YJR158W	388	YJR156C	351	482
textmining	205437	3860	YJR158W	388	YOL058W	80	647
textmining	205437	142956	YJR158W	388	YIL162W	259	319
textmining	205437	235588	YJR158W	388	YMR280C	160	200
textmining	205437	72383	YJR158W	388	YNL031C	62	262
textmining	205437	75368	YJR158W	388	YMR214W	141	276
textmining	205437	89420	YJR158W	388	YCL040W	90	345
textmining	205437	3262	YJR158W	388	YBR299W	395	529
textmining	205437	71147	YJR158W	388	YBR299W	395	529
textmining	205437	71673	YJR158W	388	YBR299W	395	529
textmining	205437	205534	YJR158W	388	YBR299W	395	529
textmining	205437	198242	YJR158W	388	YBR299W	395	529
textmining	205437	70370	YJR158W	388	YLR134W	112	413
textmining	205437	60763	YJR158W	388	YCR084C	109	400
textmining	205437	63905	YJR158W	388	YDR038C	122	858
textmining	205437	60068	YJR158W	388	YLR154W-E	228	82
textmining	205437	72751	YJR158W	388	YKL067W	81	216
textmining	205437	99817	YJR158W	388	YDL236W	75	252
textmining	205437	70691	YJR158W	388	YBL033C	83	318
textmining	205437	2413	YJR158W	388	YGR254W	83	662
textmining	205437	3625	YJR158W	388	YDL247W	379	429
textmining	205437	154956	YJR158W	388	YDL247W	379	429
textmining	205437	89060	YJR158W	388	YDL247W	379	429
textmining	205437	76198	YJR158W	388	YDL247W	379	429
textmining	205437	31096	YJR158W	388	YDL247W	379	429
textmining	205437	82322	YJR158W	388	YDL247W	379	429
textmining	205437	73112	YJR158W	388	YDL247W	379	429
textmining	205437	205437	YJR158W	388	YNR072W	835	388
textmining	205437	106361	YJR158W	388	YDL138W	538	457
textmining	205437	4204	YJR158W	388	YDL138W	538	457
textmining	205437	7313	YJR158W	388	YDL138W	538	457
textmining	205437	73058	YJR158W	388	YDL138W	538	457
textmining	205437	3740	YJR158W	388	YDL246C	610	349
textmining	205437	72797	YJR158W	388	YDL246C	610	349
textmining	205437	72658	YJR158W	388	YOL005C	90	146
textmining	205437	72834	YJR158W	388	YFL060C	135	143
textmining	205437	72905	YJR158W	388	YIL021W	80	338
textmining	205437	75007	YJR158W	388	YDL244W	339	482
textmining	205437	72834	YJR158W	388	YMR095C	114	143
textmining	205437	180753	YJR158W	388	YPL135W	53	204
textmining	205437	54569	YJR158W	388	YOR348C	121	304
textmining	205437	3332	YJR158W	388	YDR518W	193	327
textmining	205437	247165	YJR158W	388	YKL217W	170	345
textmining	205437	103302	YJR158W	388	YKL217W	170	345
textmining	205437	1926	YJR158W	388	YML054C	56	520
textmining	205437	291737	YJR158W	388	YML054C	56	520
textmining	205437	72319	YJR158W	388	YKL060C	113	526
textmining	205437	70370	YJR158W	388	YGR087C	89	413
textmining	205437	76551	YJR158W	388	YDR477W	195	681
textmining	205437	3128	YJR158W	388	YPR074C	81	909
textmining	205437	934	YJR158W	388	YKR097W	146	770
textmining	205437	29963	YJR158W	388	YBR028C	94	262
textmining	205437	44698	YJR158W	388	YKL209C	43	589
textmining	205437	3740	YJR158W	388	YLR070C	192	349
textmining	205437	72797	YJR158W	388	YLR070C	192	349
textmining	205437	205437	YJR158W	388	YOL156W	694	388
textmining	205437	3262	YJR158W	388	YGR287C	297	529
textmining	205437	71147	YJR158W	388	YGR287C	297	529
textmining	205437	71673	YJR158W	388	YGR287C	297	529
textmining	205437	205534	YJR158W	388	YGR287C	297	529
textmining	205437	198242	YJR158W	388	YGR287C	297	529
textmining	205437	246003	YJR158W	388	YIL125W	272	1401
textmining	205437	60710	YJR158W	388	YGR244C	110	445
textmining	205437	67652	YJR158W	388	YMR271C	92	213
textmining	205437	3625	YJR158W	388	YBR298C	398	429
textmining	205437	154956	YJR158W	388	YBR298C	398	429
textmining	205437	89060	YJR158W	388	YBR298C	398	429
textmining	205437	76198	YJR158W	388	YBR298C	398	429
textmining	205437	31096	YJR158W	388	YBR298C	398	429
textmining	205437	82322	YJR158W	388	YBR298C	398	429
textmining	205437	73112	YJR158W	388	YBR298C	398	429
textmining	205437	149972	YJR158W	388	YBR154C	53	338
textmining	205437	215	YJR158W	388	YOR347C	94	704
textmining	205437	205437	YJR158W	388	YDL245C	878	388
textmining	205437	71146	YJR158W	388	YAL061W	90	263
textmining	205437	92627	YJR158W	388	YPR001W	68	454
textmining	205437	767	YJR158W	388	YER073W	193	613
textmining	205437	291711	YJR158W	388	YER073W	193	613
textmining	205437	314464	YJR158W	388	YER073W	193	613
textmining	205437	7085	YJR158W	388	YDR487C	80	282
textmining	205437	106361	YJR158W	388	YDL194W	610	457
textmining	205437	4204	YJR158W	388	YDL194W	610	457
textmining	205437	7313	YJR158W	388	YDL194W	610	457
textmining	205437	73058	YJR158W	388	YDL194W	610	457
textmining	205437	47067	YJR158W	388	YCR005C	98	609
textmining	205437	75007	YJR158W	388	YNL332W	481	482
textmining	205437	251549	YJR158W	388	YDL035C	80	170
textmining	205437	2413	YJR158W	388	YHR174W	97	662
textmining	205437	70370	YJR158W	388	YLR044C	93	413
textmining	205437	205437	YJR158W	388	YEL069C	835	388
textmining	205437	262840	YJR158W	388	YNL044W	276	147
textmining	205437	143457	YJR158W	388	YOR289W	193	107
textmining	205437	3262	YJR158W	388	YOL157C	339	529
textmining	205437	71147	YJR158W	388	YOL157C	339	529
textmining	205437	71673	YJR158W	388	YOL157C	339	529
textmining	205437	205534	YJR158W	388	YOL157C	339	529
textmining	205437	198242	YJR158W	388	YOL157C	339	529
textmining	205437	76301	YJR158W	388	YOR328W	134	1458
textmining	205437	7017	YJR158W	388	YFL053W	65	503
textmining	205437	4553	YJR158W	388	YPR010C	70	1782
textmining	205437	3313	YJR158W	388	YFR053C	113	606
textmining	205437	75007	YJR158W	388	YFL058W	318	482
textmining	205437	63951	YLR081W	388	YBR118W	101	828
textmining	205437	57088	YLR081W	388	YGR055W	93	298
textmining	205437	115	YLR081W	388	YMR108W	133	834
textmining	205437	3004	YLR081W	388	YBR133C	49	299
textmining	205437	73282	YLR081W	388	YPL228W	90	106
textmining	205437	5651	YLR081W	388	YHR104W	680	346
textmining	205437	76630	YLR081W	388	YHR104W	680	346
textmining	205437	87872	YLR081W	388	YGR288W	339	154
textmining	205437	67509	YLR081W	388	YML052W	163	132
textmining	205437	117342	YLR081W	388	YPR138C	66	497
textmining	205437	974	YLR081W	388	YML130C	684	328
textmining	205437	49030	YLR081W	388	YMR201C	116	176
textmining	205437	3131	YLR081W	388	YOR047C	193	155
textmining	205437	89420	YLR081W	388	YDR516C	48	345
textmining	205437	75786	YLR081W	388	YER136W	172	577
textmining	205437	88614	YLR081W	388	YPR183W	142	318
textmining	205437	4904	YLR081W	388	YKL016C	85	221
textmining	205437	91236	YLR081W	388	YNL219C	123	273
textmining	205437	106743	YLR081W	388	YMR284W	52	93
textmining	205437	70961	YLR081W	388	YML063W	83	359
textmining	205437	94879	YLR081W	388	YLR378C	259	639
textmining	205437	47067	YLR081W	388	YNR001C	68	609
textmining	205437	228	YLR081W	388	YLR138W	92	667
textmining	205437	1540	YLR081W	388	YDR105C	229	387
textmining	205437	3875	YLR081W	388	YMR243C	101	361
textmining	205437	71351	YLR081W	388	YMR096W	81	355
textmining	205437	99746	YLR081W	388	YOL086C	482	444
textmining	205437	72383	YLR081W	388	YBR010W	273	262
textmining	205437	81234	YLR081W	388	YNL014W	43	1396
textmining	205437	3313	YLR081W	388	YGL253W	459	606
textmining	205437	59320	YLR081W	388	YKL135C	50	489
textmining	205437	1038	YLR081W	388	YHL022C	299	99
textmining	205437	3740	YLR081W	388	YJR159W	173	349
textmining	205437	72797	YLR081W	388	YJR159W	173	349
textmining	205437	6386	YLR081W	388	YHR164C	67	578
textmining	205437	70474	YLR081W	388	YOL103W	42	464
textmining	205437	177423	YLR081W	388	YOR120W	483	294
textmining	205437	323906	YLR081W	388	YOR120W	483	294
textmining	205437	201837	YLR081W	388	YDR536W	132	361
textmining	205437	114515	YLR081W	388	YDR536W	132	361
textmining	205437	35003	YLR081W	388	YDL209C	113	176
textmining	205437	66126	YLR081W	388	YGR116W	220	612
textmining	205437	25267	YLR081W	388	YDR377W	98	117
textmining	205437	3320	YLR081W	388	YDR148C	66	476
textmining	205437	299000	YLR081W	388	YEL021W	880	322
textmining	205437	2180	YLR081W	388	YLR179C	166	109
textmining	205437	6971	YLR081W	388	YLR398C	48	1009
textmining	205437	3813	YLR081W	388	YER103W	132	997
textmining	205437	103455	YLR081W	388	YJL168C	98	404
textmining	205437	3617	YLR081W	388	YBR085W	120	468
textmining	205437	48490	YLR081W	388	YDL043C	81	62
textmining	205437	3470	YLR081W	388	YPL154C	699	507
textmining	205437	255632	YLR081W	388	YBR126C	87	712
textmining	205437	70534	YLR081W	388	YBR218C	132	1629
textmining	205437	97474	YLR081W	388	YBR218C	132	1629
textmining	205437	4524	YLR081W	388	YJR035W	97	935
textmining	205437	78327	YLR081W	388	YDL008W	96	106
textmining	205437	3625	YLR081W	388	YJR160C	514	429
textmining	205437	154956	YLR081W	388	YJR160C	514	429
textmining	205437	89060	YLR081W	388	YJR160C	514	429
textmining	205437	76198	YLR081W	388	YJR160C	514	429
textmining	205437	31096	YLR081W	388	YJR160C	514	429
textmining	205437	82322	YLR081W	388	YJR160C	514	429
textmining	205437	73112	YLR081W	388	YJR160C	514	429
textmining	205437	4423	YLR081W	388	YML127W	93	165
textmining	205437	81234	YLR081W	388	YLR249W	44	1396
textmining	205437	489	YLR081W	388	YLR032W	226	570
textmining	205437	215	YLR081W	388	YAL038W	219	704
textmining	205437	68565	YLR081W	388	YKR086W	72	707
textmining	205437	79122	YLR081W	388	YGR048W	70	269
textmining	205437	100896	YLR081W	388	YNL153C	65	119
textmining	205437	5978	YLR081W	388	YLR432W	138	764
textmining	205437	67392	YLR081W	388	YFL039C	318	745
textmining	205437	111832	YLR081W	388	YDR009W	903	417
textmining	205437	2275	YLR081W	388	YJL034W	157	969
textmining	205437	63951	YLR081W	388	YPR080W	191	828
textmining	205437	6746	YLR081W	388	YGR194C	651	417
textmining	205437	189449	YLR081W	388	YLR420W	101	367
textmining	205437	107425	YLR081W	388	YPR111W	42	504
textmining	205437	72592	YLR081W	388	YBR136W	71	594
textmining	205437	29458	YLR081W	388	YER070W	72	1270
textmining	205437	4883	YLR081W	388	YOR128C	845	707
textmining	205437	127177	YLR081W	388	YOR346W	110	348
textmining	205437	68310	YLR081W	388	YGL115W	114	377
textmining	205437	56935	YLR081W	388	YLR086W	133	931
textmining	205437	75322	YLR081W	388	YCR012W	398	560
textmining	205437	193402	YLR081W	388	YJL005W	140	898
textmining	205437	70474	YLR081W	388	YDR497C	95	464
textmining	205437	2362	YLR081W	388	YLR182W	74	251
textmining	205437	68319	YLR081W	388	YEL015W	89	125
textmining	205437	62741	YLR081W	388	YEL001C	273	47
textmining	205437	85	YLR081W	388	YER099C	148	440
textmining	205437	3938	YLR081W	388	YGR061C	482	1560
textmining	205437	62408	YLR081W	388	YMR008C	134	492
textmining	205437	5633	YLR081W	388	YMR008C	134	492
textmining	205437	3625	YLR081W	388	YGR289C	539	429
textmining	205437	154956	YLR081W	388	YGR289C	539	429
textmining	205437	89060	YLR081W	388	YGR289C	539	429
textmining	205437	76198	YLR081W	388	YGR289C	539	429
textmining	205437	31096	YLR081W	388	YGR289C	539	429
textmining	205437	82322	YLR081W	388	YGR289C	539	429
textmining	205437	73112	YLR081W	388	YGR289C	539	429
textmining	205437	3128	YLR081W	388	YBR117C	515	909
textmining	205437	69933	YLR081W	388	YNL277W	791	520
textmining	205437	275592	YLR081W	388	YDL056W	68	318
textmining	205437	68213	YLR081W	388	YPL067C	259	67
textmining	205437	3600	YLR081W	388	YKR039W	123	577
textmining	205437	111440	YLR081W	388	YKR039W	123	577
textmining	205437	71643	YLR081W	388	YKR039W	123	577
textmining	205437	69192	YLR081W	388	YGL154C	392	59
textmining	205437	3262	YLR081W	388	YGR292W	228	529
textmining	205437	71147	YLR081W	388	YGR292W	228	529
textmining	205437	71673	YLR081W	388	YGR292W	228	529
textmining	205437	205534	YLR081W	388	YGR292W	228	529
textmining	205437	198242	YLR081W	388	YGR292W	228	529
textmining	205437	101937	YLR081W	388	YDL190C	83	520
textmining	205437	31221	YLR081W	388	YML048W	783	123
textmining	205437	6813	YLR081W	388	YBR018C	904	457
textmining	205437	4775	YLR081W	388	YJL127C	170	242
textmining	205437	59510	YLR081W	388	YJL127C	170	45
textmining	205437	324941	YLR081W	388	YLR377C	377	450
textmining	205437	72563	YLR081W	388	YOR375C	136	574
textmining	205437	6465	YLR081W	388	YBR244W	93	242
textmining	205437	69616	YLR081W	388	YNL147W	83	92
textmining	205437	62549	YLR081W	388	YBR103W	119	80
textmining	205437	63953	YLR081W	388	YMR032W	109	124
textmining	205437	72834	YLR081W	388	YNL334C	90	143
textmining	205437	69028	YLR081W	388	YJL088W	145	332
textmining	205437	64758	YLR081W	388	YBR123C	123	130
textmining	205437	67613	YLR081W	388	YNR033W	302	347
textmining	205437	69224	YLR081W	388	YJL167W	112	461
textmining	205437	283133	YLR081W	388	YJR042W	48	134
textmining	205437	52874	YLR081W	388	YJL141C	92	531
textmining	205437	73771	YLR081W	388	YJL141C	92	531
textmining	205437	75160	YLR081W	388	YGL194C	80	562
textmining	205437	75007	YLR081W	388	YJR156C	170	482
textmining	205437	72533	YLR081W	388	YLR460C	372	146
textmining	205437	68709	YLR081W	388	YLR460C	372	146
textmining	205437	6312	YLR081W	388	YJR050W	73	109
textmining	205437	3860	YLR081W	388	YOL058W	90	647
textmining	205437	328593	YLR081W	388	YLR180W	97	576
textmining	205437	142956	YLR081W	388	YIL162W	825	319
textmining	205437	63905	YLR081W	388	YDR040C	217	858
textmining	205437	7397	YLR081W	388	YLL039C	43	599
textmining	205437	235588	YLR081W	388	YMR280C	194	200
textmining	205437	110315	YLR081W	388	YFL033C	58	613
textmining	205437	72383	YLR081W	388	YNL031C	337	262
textmining	205437	79742	YLR081W	388	YNL071W	110	425
textmining	205437	71653	YLR081W	388	YLR234W	82	505
textmining	205437	67330	YLR081W	388	YGL161C	161	84
textmining	205437	336196	YLR081W	388	YDL042C	83	308
textmining	205437	99746	YLR081W	388	YMR303C	320	444
textmining	205437	71392	YLR081W	388	YMR276W	111	265
textmining	205437	74842	YLR081W	388	YFL026W	80	86
textmining	205437	227703	YLR081W	388	YIL015W	131	181
textmining	205437	68842	YLR081W	388	YIL015W	131	181
textmining	205437	72728	YLR081W	388	YKL029C	96	621
textmining	205437	68861	YLR081W	388	YGL043W	102	230
textmining	205437	89420	YLR081W	388	YCL040W	359	345
textmining	205437	72320	YLR081W	388	YMR105C	482	661
textmining	205437	657	YLR081W	388	YGR225W	98	292
textmining	205437	6251	YLR081W	388	YPL111W	90	332
textmining	205437	44881	YLR081W	388	YPL195W	41	483
textmining	205437	49336	YLR081W	388	YGL251C	49	614
textmining	205437	2594	YLR081W	388	YDR481C	335	313
textmining	205437	72103	YLR081W	388	YNL015W	193	44
textmining	205437	110210	YLR081W	388	YBR248C	276	651
textmining	205437	3262	YLR081W	388	YBR299W	356	529
textmining	205437	71147	YLR081W	388	YBR299W	356	529
textmining	205437	71673	YLR081W	388	YBR299W	356	529
textmining	205437	205534	YLR081W	388	YBR299W	356	529
textmining	205437	198242	YLR081W	388	YBR299W	356	529
textmining	205437	169754	YLR081W	388	YKL203C	50	2676
textmining	205437	117442	YLR081W	388	YKL203C	50	2676
textmining	205437	54582	YLR081W	388	YOR217W	83	536
textmining	205437	70370	YLR081W	388	YLR134W	98	413
textmining	205437	69180	YLR081W	388	YAL015C	121	89
textmining	205437	60763	YLR081W	388	YCR084C	171	400
textmining	205437	89607	YLR081W	388	YIL116W	276	333
textmining	205437	32400	YLR081W	388	YKL078W	44	638
textmining	205437	51663	YLR081W	388	YDL160C	99	670
textmining	205437	4066	YLR081W	388	YER148W	196	346
textmining	205437	70667	YLR081W	388	YPL167C	80	967
textmining	205437	70334	YLR081W	388	YDR059C	99	270
textmining	205437	68590	YLR081W	388	YDR272W	41	229
textmining	205437	236988	YLR081W	388	YKL022C	82	506
textmining	205437	75404	YLR081W	388	YBR109C	220	174
textmining	205437	70807	YLR081W	388	YOR154W	184	256
textmining	205437	52009	YLR081W	388	YDL017W	67	262
textmining	205437	69651	YLR081W	388	YCL018W	698	508
textmining	205437	57642	YLR081W	388	YER100W	115	224
textmining	205437	3342	YLR081W	388	YBR061C	103	342
textmining	205437	72041	YLR081W	388	YDL178W	147	589
textmining	205437	1849	YLR081W	388	YOR116C	67	1987
textmining	205437	99817	YLR081W	388	YDL236W	337	252
textmining	205437	4474	YLR081W	388	YDL030W	43	167
textmining	205437	48617	YLR081W	388	YOR202W	698	297
textmining	205437	2413	YLR081W	388	YGR254W	98	662
textmining	205437	3625	YLR081W	388	YDL247W	540	429
textmining	205437	154956	YLR081W	388	YDL247W	540	429
textmining	205437	89060	YLR081W	388	YDL247W	540	429
textmining	205437	76198	YLR081W	388	YDL247W	540	429
textmining	205437	31096	YLR081W	388	YDL247W	540	429
textmining	205437	82322	YLR081W	388	YDL247W	540	429
textmining	205437	73112	YLR081W	388	YDL247W	540	429
textmining	205437	2310	YLR081W	388	YER025W	96	804
textmining	205437	54312	YLR081W	388	YPL203W	49	469
textmining	205437	5348	YLR081W	388	YMR165C	103	571
textmining	205437	106361	YLR081W	388	YDL138W	700	457
textmining	205437	4204	YLR081W	388	YDL138W	700	457
textmining	205437	7313	YLR081W	388	YDL138W	700	457
textmining	205437	73058	YLR081W	388	YDL138W	700	457
textmining	205437	205437	YLR081W	388	YHR094C	833	388
textmining	205437	70763	YLR081W	388	YBL003C	97	170
textmining	205437	3895	YLR081W	388	YIL111W	276	85
textmining	205437	94083	YLR081W	388	YGL103W	255	232
textmining	205437	4181	YLR081W	388	YHR135C	93	495
textmining	205437	3740	YLR081W	388	YDL246C	95	349
textmining	205437	72797	YLR081W	388	YDL246C	95	349
textmining	205437	72076	YLR081W	388	YGR252W	109	582
textmining	205437	72658	YLR081W	388	YOL005C	69	146
textmining	205437	72905	YLR081W	388	YIL021W	110	338
textmining	205437	72834	YLR081W	388	YMR095C	109	143
textmining	205437	1602	YLR081W	388	YBL026W	80	140
textmining	205437	994	YLR081W	388	YKL121W	194	224
textmining	205437	180753	YLR081W	388	YPL135W	81	204
textmining	205437	1058	YLR081W	388	YBL050W	228	235
textmining	205437	3835	YLR081W	388	YER015W	85	460
textmining	205437	71969	YLR081W	388	YER015W	85	460
textmining	205437	48150	YLR081W	388	YHR190W	93	397
textmining	205437	336068	YLR081W	388	YOR341W	150	1954
textmining	205437	1171	YLR081W	388	YDR172W	53	649
textmining	205437	3900	YLR081W	388	YGL008C	356	1389
textmining	205437	107425	YLR081W	388	YGR092W	53	504
textmining	205437	74004	YLR081W	388	YNL098C	96	245
textmining	205437	54569	YLR081W	388	YOR348C	84	304
textmining	205437	118932	YLR081W	388	YLR117C	42	360
textmining	205437	111843	YLR081W	388	YLR083C	335	571
textmining	205437	75854	YLR081W	388	YDL140C	196	2073
textmining	205437	338321	YLR081W	388	YCL030C	400	760
textmining	205437	5945	YLR081W	388	YGR096W	170	146
textmining	205437	1896	YLR081W	388	YLR354C	680	404
textmining	205437	73388	YLR081W	388	YOL069W	110	125
textmining	205437	5821	YLR081W	388	YML128C	109	129
textmining	205437	62277	YLR081W	388	YOR095C	194	259
textmining	205437	885	YLR081W	388	YGR258C	83	539
textmining	205437	189188	YLR081W	388	YHR077C	96	409
textmining	205437	39586	YLR081W	388	YBR092C	90	193
textmining	205437	2803	YLR081W	388	YLL026W	378	1053
textmining	205437	25577	YLR081W	388	YLR359W	112	772
textmining	205437	1926	YLR081W	388	YML054C	633	520
textmining	205437	291737	YLR081W	388	YML054C	633	520
textmining	205437	72448	YLR081W	388	YER072W	120	188
textmining	205437	64146	YLR081W	388	YOR310C	70	551
textmining	205437	61809	YLR081W	388	YLR303W	483	502
textmining	205437	5207	YLR081W	388	YDR416W	69	264
textmining	205437	2417	YLR081W	388	YHR119W	109	377
textmining	205437	72319	YLR081W	388	YKL060C	332	526
textmining	205437	70370	YLR081W	388	YGR087C	195	413
textmining	205437	75163	YLR081W	388	YNL241C	161	584
textmining	205437	101566	YLR081W	388	YDR460W	88	220
textmining	205437	76551	YLR081W	388	YDR477W	446	681
textmining	205437	67992	YLR081W	388	YNL330C	81	674
textmining	205437	189870	YLR081W	388	YOL006C	74	792
textmining	205437	70764	YLR081W	388	YBL002W	113	142
textmining	205437	1231	YLR081W	388	YNL064C	120	354
textmining	205437	3128	YLR081W	388	YPR074C	218	909
textmining	205437	74299	YLR081W	388	YHR205W	107	709
textmining	205437	113024	YLR081W	388	YML069W	120	451
textmining	205437	72699	YLR081W	388	YNL030W	297	161
textmining	205437	72384	YLR081W	388	YNL030W	297	161
textmining	205437	70729	YLR081W	388	YLR151C	116	91
textmining	205437	75166	YLR081W	388	YER172C	49	1766
textmining	205437	70763	YLR081W	388	YDR225W	123	170
textmining	205437	1998	YLR081W	388	YBR021W	153	327
textmining	205437	50110	YLR081W	388	YGL104C	191	258
textmining	205437	72320	YLR081W	388	YKL127W	338	661
textmining	205437	71087	YLR081W	388	YMR058W	83	602
textmining	205437	72699	YLR081W	388	YBR009C	297	161
textmining	205437	72384	YLR081W	388	YBR009C	297	161
textmining	205437	73223	YLR081W	388	YBL082C	41	205
textmining	205437	44698	YLR081W	388	YKL209C	71	589
textmining	205437	3813	YLR081W	388	YBL075C	228	997
textmining	205437	1559	YLR081W	388	YAR015W	299	386
textmining	205437	70325	YLR081W	388	YCR002C	80	379
textmining	205437	5547	YLR081W	388	YMR110C	156	295
textmining	205437	3740	YLR081W	388	YLR070C	617	349
textmining	205437	72797	YLR081W	388	YLR070C	617	349
textmining	205437	147517	YLR081W	388	YBR160W	83	454
textmining	205437	75319	YLR081W	388	YEL060C	680	485
textmining	205437	74005	YLR081W	388	YKR026C	90	352
textmining	205437	71088	YLR081W	388	YER145C	85	300
textmining	205437	27831	YLR081W	388	YER145C	85	300
textmining	205437	6683	YLR081W	388	YER145C	85	300
textmining	205437	1885	YLR081W	388	YCR093W	94	816
textmining	205437	333987	YLR081W	388	YKL181W	135	503
textmining	205437	74862	YLR081W	388	YDR453C	112	212
textmining	205437	151121	YLR081W	388	YJR117W	53	398
textmining	205437	67275	YLR081W	388	YMR076C	67	465
textmining	205437	71238	YLR081W	388	YJL074C	335	709
textmining	205437	217403	YLR081W	388	YGL212W	234	81
textmining	205437	50090	YLR081W	388	YDR007W	700	149
textmining	205437	3875	YLR081W	388	YOR316C	96	361
textmining	205437	182014	YLR081W	388	YER164W	95	1294
textmining	205437	4557	YLR081W	388	YDL195W	109	526
textmining	205437	70764	YLR081W	388	YDR224C	119	142
textmining	205437	233762	YLR081W	388	YDR211W	96	573
textmining	205437	69999	YLR081W	388	YFL005W	112	246
textmining	205437	107587	YLR081W	388	YJL129C	75	608
textmining	205437	3625	YLR081W	388	YBR298C	395	429
textmining	205437	154956	YLR081W	388	YBR298C	395	429
textmining	205437	89060	YLR081W	388	YBR298C	395	429
textmining	205437	76198	YLR081W	388	YBR298C	395	429
textmining	205437	31096	YLR081W	388	YBR298C	395	429
textmining	205437	82322	YLR081W	388	YBR298C	395	429
textmining	205437	73112	YLR081W	388	YBR298C	395	429
textmining	205437	2890	YLR081W	388	YPL249C	123	110
textmining	205437	112116	YLR081W	388	YNL218W	143	388
textmining	205437	104169	YLR081W	388	YDR074W	83	690
textmining	205437	215	YLR081W	388	YOR347C	152	704
textmining	205437	954	YLR081W	388	YCR048W	351	359
textmining	205437	5581	YLR081W	388	YOR070C	233	413
textmining	205437	4031	YLR081W	388	YLR291C	119	347
textmining	205437	1896	YLR081W	388	YGR043C	533	404
textmining	205437	65274	YLR081W	388	YJR048W	310	163
textmining	205437	27755	YLR081W	388	YPL244C	628	185
textmining	205437	4181	YLR081W	388	YNL154C	110	495
textmining	205437	767	YLR081W	388	YER073W	196	613
textmining	205437	291711	YLR081W	388	YER073W	196	613
textmining	205437	314464	YLR081W	388	YER073W	196	613
textmining	205437	114908	YLR081W	388	YPL122C	120	468
textmining	205437	151	YLR081W	388	YKL141W	81	106
textmining	205437	235024	YLR081W	388	YLR080W	540	87
textmining	205437	308829	YLR081W	388	YER125W	196	1095
textmining	205437	67047	YLR081W	388	YOR260W	97	193
textmining	205437	180753	YLR081W	388	YOR226C	93	204
textmining	205437	106361	YLR081W	388	YDL194W	740	457
textmining	205437	4204	YLR081W	388	YDL194W	740	457
textmining	205437	7313	YLR081W	388	YDL194W	740	457
textmining	205437	73058	YLR081W	388	YDL194W	740	457
textmining	205437	47067	YLR081W	388	YCR005C	81	609
textmining	205437	67326	YLR081W	388	YPL129W	80	227
textmining	205437	69802	YLR081W	388	YDR054C	100	221
textmining	205437	46036	YLR081W	388	YDL051W	103	136
textmining	205437	251549	YLR081W	388	YDL035C	161	170
textmining	205437	29458	YLR081W	388	YIL066C	48	1270
textmining	205437	2413	YLR081W	388	YHR174W	160	662
textmining	205437	4490	YLR081W	388	YBR115C	619	1397
textmining	205437	105712	YLR081W	388	YDR035W	358	483
textmining	205437	47565	YLR081W	388	YPR060C	276	244
textmining	205437	48449	YLR081W	388	YBR249C	332	478
textmining	205437	177423	YLR081W	388	YDR368W	150	294
textmining	205437	323906	YLR081W	388	YDR368W	150	294
textmining	205437	28648	YLR081W	388	YIR005W	42	140
textmining	205437	133475	YLR081W	388	YER020W	122	363
textmining	205437	70370	YLR081W	388	YLR044C	174	413
textmining	205437	73914	YLR081W	388	YKR095W	146	61
textmining	205437	123999	YLR081W	388	YGL163C	85	817
textmining	205437	6987	YLR081W	388	YPL248C	881	231
textmining	205437	72029	YLR081W	388	YFL037W	123	750
